Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
38,ENKAI.IS,63.0,2026-06-19 12:55:00,94.14405305480956,5.931075342453002,2026-06-19 13:05:00,94.00589847564697,5.922371603965759,-20.55718543366161,-0.003466013201100135,Long,Closed,38
39,ENKAI.IS,65.0,2026-07-01 07:40:00,91.99190152740478,5.97947359928131,2026-07-01 08:15:00,91.30860152435302,5.935059099082947,-56.32903289672765,-0.009420399966896415,Long,Closed,39
40,ENKAI.IS,64.0,2026-07-03 11:20:00,93.49340152740477,5.983577697753906,2026-07-03 11:30:00,94.6500015258789,6.05760009765625,61.98122210693451,0.010358555572897601,Long,Closed,40
41,ENKAI.IS,66.0,2026-07-08 11:45:00,90.64055305480956,5.982276501617431,2026-07-08 12:25:00,90.15975,5.9505435,-43.66582161904844,-0.007299198157631546,Long,Closed,41
42,ENKAI.IS,65.0,2026-07-16 08:00:00,91.84174999999999,5.9697137499999995,2026-07-16 08:35:00,91.25864847564698,5.931812150917053,-49.80312498386277,-0.008342632003730963,Long,Closed,42
43,EREGL.IS,146.0,2026-07-03 09:20:00,41.121081832885736,6.003677947601317,2026-07-03 09:25:00,41.07887893295288,5.997516324211121,-18.162817662008365,-0.003025281805674646,Long,Closed,43
44,EREGL.IS,145.0,2026-07-06 09:00:00,41.3412992362976,5.994488389263153,2026-07-06 10:00:00,41.23871878051758,5.979614223175049,-26.848268700541468,-0.004478825707399807,Long,Closed,44
45,EREGL.IS,136.0,2026-07-20 10:40:00,43.883840152740476,5.968202260772705,2026-07-20 11:20:00,43.619998931884766,5.9323198547363285,-47.78292815188581,-0.008006251474744649,Long,Closed,45
46,FROTO.IS,60.0,2026-04-30 08:45:00,99.24915152740478,5.954949091644287,2026-04-30 09:15:00,98.75114847564697,5.925068908538819,-41.760201105651056,-0.007012688179693605,Long,Closed,46
47,FROTO.IS,70.0,2026-05-22 12:05:00,85.53544694519042,5.987481286163329,2026-05-22 12:40:00,86.44999694824219,6.0514997863769535,51.979519141083784,0.008681366447224644,Long,Closed,47
48,FROTO.IS,68.0,2026-05-25 14:30:00,87.58749999999999,5.95595,2026-05-25 14:45:00,87.51239847564698,5.950843096343994,-17.013696752349663,-0.0028565882440835908,Long,Closed,48
49,FROTO.IS,68.0,2026-06-09 08:30:00,87.78769694519042,5.969563392272948,2026-06-09 09:35:00,87.66225,5.9610330000000005,-20.46098866522107,-0.003427551953247693,Long,Closed,49
50,FROTO.IS,65.0,2026-06-18 10:20:00,91.49140152740478,5.94694109928131,2026-06-18 10:40:00,90.9000015258789,5.908500099182129,-50.29644129764455,-0.00845753143640903,Long,Closed,50
51,FROTO.IS,73.0,2026-07-10 12:45:00,81.83174999999999,5.973717749999999,2026-07-10 12:55:00,81.51839847564698,5.9508430887222294,-34.79922211649175,-0.005825387735550739,Long,Closed,51
52,FROTO.IS,71.0,2026-07-16 08:00:00,83.83375,5.95219625,2026-07-16 09:50:00,84.16575,5.97576825,11.644035500000117,0.0019562586667064476,Long,Closed,52
53,FROTO.IS,71.0,2026-07-20 11:35:00,83.53344694519042,5.93087473310852,2026-07-20 11:55:00,83.21670304870605,5.90838591645813,-34.32807729995636,-0.0057880293961231856,Long,Closed,53
54,GARAN.IS,46.0,2026-05-18 13:00:00,129.92980305480955,5.976770940521239,2026-05-18 13:40:00,129.17070304870606,5.941852340240479,-46.837223561521796,-0.007836543181532247,Long,Closed,54
55,GUBRF.IS,11.0,2026-06-18 12:00:00,520.52,5.725719999999999,2026-06-18 12:05:00,516.5,5.6815,-55.62721999999934,-0.009715323138399947,Long,Closed,55
56,GUBRF.IS,13.0,2026-07-10 09:35:00,452.20174999999995,5.87862275,2026-07-10 10:05:00,448.5,5.8305,-59.83187274999954,-0.010177872487224928,Long,Closed,56
57,GUBRF.IS,14.0,2026-07-16 07:20:00,422.17175,5.910404499999999,2026-07-16 08:20:00,428.5,5.9990000000000006,76.68609550000036,0.012974762641034192,Long,Closed,57
58,HALKB.IS,159.0,2026-05-22 11:55:00,37.577540916442864,5.974829005714415,2026-05-22 12:35:00,38.2599983215332,6.083339733123779,96.45255867052614,0.01614314963294807,Long,Closed,58
59,ISCTR.IS,457.0,2026-05-22 12:10:00,13.123109656333922,5.997261112944602,2026-05-22 13:30:00,13.096889657020569,5.9852785732584,-23.965079372405476,-0.003996003996003908,Long,Closed,59
60,ISCTR.IS,435.0,2026-07-17 13:50:00,13.783770458221435,5.995940149326324,2026-07-17 14:45:00,13.726259771347046,5.970923000535965,-36.98401194022128,-0.006168175635371649,Long,Closed,60
61,KRDMD.IS,155.0,2026-04-30 07:45:00,38.63859847259521,5.988982763252259,2026-04-30 08:20:00,38.279998779296875,5.933399810791015,-67.50533503528598,-0.011271586128030175,Long,Closed,61
62,KRDMD.IS,156.0,2026-05-04 11:35:00,38.43840152740478,5.9963906382751455,2026-05-04 12:10:00,38.44151954269409,5.996877048660278,-11.506857301803093,-0.0019189639227895643,Long,Closed,62
63,KRDMD.IS,150.0,2026-06-04 12:15:00,39.89986061096191,5.984979091644286,2026-06-04 13:00:00,39.86010152435303,5.979015228652954,-17.9278573116297,-0.0029954753453790735,Long,Closed,63
64,MGROS.IS,9.0,2026-04-30 08:10:00,628.1274999999999,5.653147499999999,2026-04-30 09:40:00,629.8695,5.6688255,4.356027000000794,0.0007705489729395518,Long,Closed,64
65,MGROS.IS,8.0,2026-05-18 12:35:00,679.679,5.437432,2026-05-18 13:25:00,677.8215,5.422572000000001,-25.720003999999676,-0.00473017483253118,Long,Closed,65
66,MGROS.IS,8.0,2026-05-22 12:00:00,673.6729999999999,5.389383999999999,2026-05-22 12:15:00,681.5,5.452,51.7746160000009,0.009606778065916421,Long,Closed,66
67,PETKM.IS,246.0,2026-05-04 11:10:00,24.34431969451904,5.988702644851684,2026-05-04 11:35:00,24.215759771347045,5.957076903751373,-43.57152064891379,-0.007275619317377693,Long,Closed,67
