Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
236,SISE.IS,129.0,2026-06-22 12:50:00,46.466418167114256,5.994167943557739,2026-06-22 12:55:00,46.23371878051758,5.964149722686768,-41.976538537215674,-0.007002896637610924,Long,Closed,236
237,SISE.IS,135.0,2026-07-17 09:40:00,44.48443862533569,6.0053992144203185,2026-07-17 09:45:00,44.39555862808228,5.9934004147911075,-23.99759925842256,-0.003996003996003947,Long,Closed,237
238,TAVHL.IS,23.0,2026-05-18 09:35:00,250.75049999999993,5.767261499999999,2026-05-18 09:40:00,250.49925,5.76148275,-17.30749424999858,-0.0030009900279358904,Long,Closed,238
239,TAVHL.IS,22.0,2026-06-03 14:25:00,264.51424999999995,5.819313499999999,2026-06-03 14:30:00,263.736,5.802192,-28.743005499998375,-0.004939243348893024,Long,Closed,239
240,TAVHL.IS,23.0,2026-06-05 12:10:00,260.26,5.98598,2026-06-05 12:15:00,260.2395,5.985508500000001,-12.44298849999874,-0.002078688619073024,Long,Closed,240
241,TAVHL.IS,21.0,2026-06-12 13:50:00,273.27299999999997,5.738732999999999,2026-06-12 13:55:00,271.728,5.706288000000001,-43.8900209999988,-0.007648033285395714,Long,Closed,241
242,TAVHL.IS,20.0,2026-06-22 08:05:00,291.04074999999995,5.820814999999999,2026-06-22 08:10:00,290.45925,5.809184999999999,-23.2599999999992,-0.003996003996003859,Long,Closed,242
243,TAVHL.IS,21.0,2026-07-03 07:40:00,280.28,5.885879999999999,2026-07-03 07:45:00,280.719,5.895099,-2.561978999999039,-0.0004352754388467042,Long,Closed,243
244,TAVHL.IS,23.0,2026-07-13 12:30:00,260.51025,5.99173575,2026-07-13 12:35:00,260.2395,5.985508500000001,-18.204494249999005,-0.003038267208295861,Long,Closed,244
245,TCELL.IS,49.0,2026-05-11 12:20:00,121.72159847259522,5.964358325157166,2026-05-11 12:25:00,121.67820304870605,5.962231949386596,-14.052966045112974,-0.0023561572392186325,Long,Closed,245
246,TCELL.IS,51.0,2026-05-12 11:40:00,117.01690152740477,5.967861977897644,2026-05-12 11:45:00,116.98289847564698,5.966127822257996,-13.668145439803364,-0.0022902918147946804,Long,Closed,246
247,TCELL.IS,56.0,2026-06-03 14:30:00,105.80569694519042,5.925119028930664,2026-06-03 14:35:00,105.69420304870606,5.918875370727539,-18.08765260278234,-0.0030527070451185035,Long,Closed,247
248,TCELL.IS,57.0,2026-06-10 11:10:00,104.40430305480956,5.951045274124145,2026-06-10 11:15:00,103.99589847564697,5.927766213111877,-35.15787249950438,-0.005907848265308113,Long,Closed,248
249,TCELL.IS,52.0,2026-06-19 12:10:00,114.2140984725952,5.93913312057495,2026-06-19 12:15:00,114.08579695129394,5.932461441467285,-18.54327366970735,-0.0031222188984900592,Long,Closed,249
250,TCELL.IS,55.0,2026-07-02 12:15:00,108.10799999999999,5.945939999999999,2026-07-02 12:20:00,107.892,5.93406,-23.760000000000108,-0.003996003996004014,Long,Closed,250
251,TCELL.IS,55.0,2026-07-03 08:35:00,107.30719694519041,5.901895831985473,2026-07-03 08:40:00,107.3925,5.9065875,-7.116815317458633,-0.0012058524108285464,Long,Closed,251
252,TCELL.IS,55.0,2026-07-14 11:25:00,108.40830305480956,5.962456668014527,2026-07-14 11:30:00,108.19170304870606,5.950543667678833,-23.8260006713865,-0.00399600399600396,Long,Closed,252
253,TCELL.IS,54.0,2026-07-17 08:30:00,110.81069694519043,5.983777635040283,2026-07-17 08:35:00,110.48939847564698,5.966427517684937,-29.300322508071122,-0.004896626227634522,Long,Closed,253
254,THYAO.IS,19.0,2026-04-30 07:35:00,305.80549999999994,5.810304499999998,2026-04-30 07:40:00,305.694,5.808186000000001,-13.736990499997766,-0.002364246228402964,Long,Closed,254
255,THYAO.IS,19.0,2026-05-04 07:25:00,303.05274999999995,5.758002249999999,2026-05-04 07:30:00,301.44825,5.7275167499999995,-41.97101899999886,-0.007289163355224265,Long,Closed,255
256,THYAO.IS,18.0,2026-06-30 07:50:00,328.328,5.909904,2026-06-30 07:55:00,328.1715,5.907087,-14.633991000000009,-0.00247618083136376,Long,Closed,256
257,THYAO.IS,17.0,2026-07-13 12:05:00,333.83349999999996,5.675169499999999,2026-07-13 12:10:00,333.666,5.672322,-14.194991499998945,-0.002501245381305166,Long,Closed,257
258,THYAO.IS,18.0,2026-07-14 08:10:00,322.8225,5.810805,2026-07-14 08:15:00,321.92775,5.7946995,-27.711004500000577,-0.004768875310735875,Long,Closed,258
259,TOASO.IS,20.0,2026-04-29 12:45:00,292.79249999999996,5.855849999999999,2026-04-29 12:50:00,291.45825,5.829165000000001,-38.37001499999858,-0.006552424498578103,Long,Closed,259
260,TOASO.IS,20.0,2026-04-30 10:45:00,288.03774999999996,5.760755,2026-04-30 10:50:00,287.96175,5.759234999999999,-13.039989999999527,-0.00226359044951565,Long,Closed,260
