EntryBarIdx,EntryDate,EntryPrice,ReversalProbability,SignalThreshold,TargetPrice,StopPrice,RiskReward,OutcomeKnown,OutcomeLabel,HitBarIdx,HitDate,HitType,SwitchKind,SwitchTurnBarIdx,SwitchTurnDate,SwitchConfirmBarIdx,SwitchConfirmDate,BarsFromSwitchTurn,ShapeHint,TopDrivers
0,2026-05-07 09:55:00+03:00,311.75,0.1710948980786978,0.1710948980786978,311.75,311.75,0.0,False,,,,,,,,,,,ML Bullish Reversal,hmm_state_prob_2=1.002e-102 z=-0.02
582,2026-05-15 09:55:00+03:00,303.5,0.5681101798474977,0.1710948980786978,304.82142857142856,302.70714285714286,1.6666666666666428,True,0.0,587.0,2026-05-15 10:20:00+03:00,stop,,,,,,,ML Double Bottom-like,hmm_state_prob_2=0.9998 z=88437.81 | log_return_sum_10=-0.007386 z=-1.80 | obv_slope_20=-2.136 z=-2.41 | slope_pct_20=-0.01524 z=-0.40 | slope_pct_80=-0.005214 z=-0.23 | realized_vol_40=0.001665 z=0.27
628,2026-05-15 13:45:00+03:00,301.0,0.1710948980786978,0.1710948980786978,301.82142857142856,300.50714285714287,1.6666666666666667,True,0.0,631.0,2026-05-15 14:00:00+03:00,stop,,,,,,,ML Double Bottom-like,slope_pct_80=-0.03778 z=-2.43 | obv_slope_20=2.397 z=2.72 | log_return_sum_10=0.002495 z=0.61 | realized_vol_40=0.0007986 z=-0.75 | slope_pct_20=0.01093 z=0.42 | drawdown_from_high_50=1.714 z=1.67
675,2026-05-15 17:40:00+03:00,299.75,0.1710948980786978,0.1710948980786978,301.25,298.85,1.6666666666667087,True,0.0,680.0,2026-05-18 10:00:00+03:00,stop,,,,,,,ML Bullish Reversal,realized_vol_40=0.0009129 z=-0.62 | log_return_sum_10=0.0008344 z=0.20 | hmm_state_prob_2=1.458e-06 z=0.11 | slope_pct_20=0.002446 z=0.15 | obv_slope_20=-0.1299 z=-0.14 | atr_pct_change_5=0.05175 z=0.24
714,2026-05-18 12:50:00+03:00,297.5,0.1710948980786978,0.1710948980786978,298.5,296.9,1.6666666666666035,True,0.0,720.0,2026-05-18 13:20:00+03:00,stop,,,,,,,ML Double Bottom-like,slope_pct_80=-0.01601 z=-0.96 | log_return_sum_10=-0.00084 z=-0.20 | atr_pct_change_5=-0.2625 z=-1.22 | obv_slope_20=0.2398 z=0.28 | realized_vol_40=0.0017 z=0.32 | slope_pct_20=-0.007582 z=-0.16
747,2026-05-18 15:35:00+03:00,299.25,0.1710948980786978,0.1710948980786978,301.32142857142856,298.00714285714287,1.6666666666666667,True,0.0,760.0,2026-05-18 16:40:00+03:00,stop,,,,,,,ML Double Bottom-like,obv_slope_20=5.698 z=6.46 | slope_pct_20=0.04617 z=1.53 | hmm_state_prob_2=7.627e-06 z=0.66 | slope_pct_80=-0.006511 z=-0.32 | log_return_sum_10=0.0008358 z=0.20 | atr_pct_change_5=0.1354 z=0.63
778,2026-05-20 10:05:00+03:00,293.5,0.8223136498747551,0.1710948980786978,295.67857142857144,292.1928571428571,1.666666666666652,True,1.0,791.0,2026-05-20 11:10:00+03:00,target,valley,776.0,2026-05-20 09:55:00+03:00,777.0,2026-05-20 10:00:00+03:00,2.0,ML Double Bottom-like,hmm_state_prob_2=1 z=88454.66 | log_return_sum_10=-0.01354 z=-3.29 | slope_pct_20=-0.108 z=-3.33 | obv_slope_20=-2.912 z=-3.28 | realized_vol_40=0.002809 z=1.63 | drawdown_from_high_50=2.492 z=2.93
811,2026-05-20 12:50:00+03:00,296.0,0.1710948980786978,0.1710948980786978,297.2142857142857,295.27142857142854,1.6666666666666146,True,0.0,824.0,2026-05-20 13:55:00+03:00,stop,,,,,,,ML Double Bottom-like,slope_pct_80=-0.02013 z=-1.24 | log_return_sum_10=0.003384 z=0.82 | realized_vol_40=0.002512 z=1.28 | obv_slope_20=0.7495 z=0.86 | atr_pct_change_5=-0.1312 z=-0.61 | slope_pct_20=-0.007239 z=-0.15
849,2026-05-20 16:00:00+03:00,293.5,0.1710948980786978,0.1710948980786978,294.5357142857143,292.87857142857143,1.6666666666666667,True,0.0,854.0,2026-05-20 16:25:00+03:00,stop,,,,,,,ML Bullish Reversal,log_return_sum_10=-0.00425 z=-1.03 | obv_slope_20=-0.8517 z=-0.95 | slope_pct_20=-0.01883 z=-0.52 | realized_vol_40=0.001048 z=-0.46 | slope_pct_80=0.0002196 z=0.13 | atr_pct_change_5=0.07956 z=0.37
881,2026-05-21 10:35:00+03:00,288.25,0.5601524335053543,0.1710948980786978,291.2857142857143,286.42857142857144,1.6666666666666772,True,0.0,884.0,2026-05-21 10:50:00+03:00,stop,,,,,,,ML Bullish Reversal,hmm_state_prob_2=1 z=88454.68 | log_return_sum_10=-0.02822 z=-6.86 | slope_pct_20=-0.09638 z=-2.96 | obv_slope_20=-1.999 z=-2.25 | realized_vol_40=0.003598 z=2.56 | slope_pct_80=-0.01594 z=-0.96
921,2026-05-21 13:55:00+03:00,286.25,0.341704817192532,0.1710948980786978,287.57142857142856,285.45714285714286,1.6666666666666428,True,0.0,942.0,2026-05-21 15:40:00+03:00,stop,,,,,,,ML Double Bottom-like,hmm_state_prob_2=1 z=88454.68 | log_return_sum_10=-0.00783 z=-1.90 | slope_pct_80=-0.03742 z=-2.40 | slope_pct_20=-0.03947 z=-1.17 | obv_slope_20=-0.4476 z=-0.50 | drawdown_from_high_50=3.457 z=4.50
963,2026-05-21 17:30:00+03:00,277.75,0.3641174388527678,0.1710948980786978,281.07142857142856,275.75714285714287,1.6666666666666667,True,0.0,964.0,2026-05-21 17:35:00+03:00,stop,,,,,,,ML Bullish Reversal,hmm_state_prob_2=1 z=88454.68 | log_return_sum_10=-0.02401 z=-5.84 | slope_pct_20=-0.1077 z=-3.32 | slope_pct_80=-0.02787 z=-1.76 | obv_slope_20=-1.046 z=-1.17 | atr_pct_change_5=0.7259 z=3.38
1017,2026-05-22 14:10:00+03:00,280.0,0.1710948980786978,0.1710948980786978,281.60714285714283,279.0357142857143,1.6666666666666274,True,0.0,1022.0,2026-05-22 14:35:00+03:00,target,,,,,,,ML Double Bottom-like,hmm_state_prob_2=1 z=88454.68 | slope_pct_80=-0.02193 z=-1.36 | log_return_sum_10=-0.002675 z=-0.65 | realized_vol_40=0.00193 z=0.59 | obv_slope_20=0.3263 z=0.38 | slope_pct_20=0.003155 z=0.18
1066,2026-05-25 10:10:00+03:00,299.0,0.1710948980786978,0.1710948980786978,303.92857142857144,296.04285714285714,1.6666666666666732,True,0.0,,,,,,,,,,ML Double Bottom-like,hmm_state_prob_2=1 z=88454.68 | log_return_sum_10=0.04795 z=11.66 | slope_pct_20=0.1899 z=6.06 | slope_pct_80=0.0566 z=3.93 | realized_vol_40=0.006744 z=6.29 | atr_pct_change_5=0.6453 z=3.00
1113,2026-05-25 14:05:00+03:00,297.5,0.1710948980786978,0.1710948980786978,298.64285714285717,296.8142857142857,1.666666666666639,True,0.0,1129.0,2026-05-25 15:25:00+03:00,target,,,,,,,ML Double Bottom-like,slope_pct_80=0.06225 z=4.31 | log_return_sum_10=-0.003356 z=-0.82 | obv_slope_20=0.37 z=0.43 | realized_vol_40=0.001163 z=-0.32 | atr_pct_change_5=0.03486 z=0.16 | hmm_state_prob_2=2.817e-11 z=-0.02
1151,2026-05-25 17:15:00+03:00,298.0,0.1710948980786978,0.1710948980786978,299.0,297.4,1.6666666666666035,True,0.0,1155.0,2026-05-25 17:35:00+03:00,stop,,,,,,,ML Double Bottom-like,slope_pct_80=0.00222 z=0.27 | realized_vol_40=0.001004 z=-0.51 | obv_slope_20=-0.1387 z=-0.15 | volume_ratio_20=2.734 z=2.20 | atr_pct_change_5=0.03791 z=0.18 | hmm_state_prob_2=7.804e-11 z=-0.02
1191,2026-05-26 12:35:00+03:00,296.75,0.1710948980786978,0.1710948980786978,298.07142857142856,295.95714285714286,1.6666666666666428,True,0.0,1192.0,2026-06-01 09:55:00+03:00,target,,,,,,,ML Double Bottom-like,hmm_state_prob_2=0.002116 z=187.17 | obv_slope_20=0.7123 z=0.82 | log_return_sum_10=-0.001684 z=-0.41 | slope_pct_80=-0.008645 z=-0.46 | volume_ratio_20=6.178 z=6.02 | slope_pct_20=-0.006968 z=-0.14
1222,2026-06-01 12:25:00+03:00,297.5,0.1710948980786978,0.1710948980786978,298.5,296.9,1.6666666666666035,True,0.0,,,,,,,,,,ML Double Bottom-like,log_return_sum_10=-0.002518 z=-0.61 | slope_pct_20=-0.0218 z=-0.61 | slope_pct_80=0.002901 z=0.31 | realized_vol_40=0.001858 z=0.50 | atr_pct_change_5=-0.2619 z=-1.22 | obv_slope_20=0.05727 z=0.08
1274,2026-06-01 16:45:00+03:00,292.5,0.8223136498747551,0.1710948980786978,294.9642857142857,291.02142857142854,1.666666666666641,True,1.0,1290.0,2026-06-02 10:00:00+03:00,target,valley,1271.0,2026-06-01 16:30:00+03:00,1274.0,2026-06-01 16:45:00+03:00,3.0,ML Bullish Reversal,hmm_state_prob_2=1 z=88454.68 | log_return_sum_10=-0.01863 z=-4.53 | slope_pct_20=-0.1114 z=-3.43 | obv_slope_20=-1.673 z=-1.88 | slope_pct_80=-0.01308 z=-0.76 | atr_pct_change_5=0.8313 z=3.87
1310,2026-06-02 11:40:00+03:00,296.75,0.1710948980786978,0.1710948980786978,298.17857142857144,295.89285714285717,1.666666666666733,True,0.0,1341.0,2026-06-02 14:15:00+03:00,target,,,,,,,ML Bullish Reversal,obv_slope_20=2.237 z=2.54 | slope_pct_80=-0.01199 z=-0.69 | slope_pct_20=0.02179 z=0.76 | log_return_sum_10=-0.001684 z=-0.41 | realized_vol_40=0.002214 z=0.92 | atr_pct_change_5=-0.1653 z=-0.77
1355,2026-06-02 15:25:00+03:00,299.5,0.1710948980786978,0.1710948980786978,300.7142857142857,298.77142857142854,1.6666666666666146,True,0.0,1360.0,2026-06-02 15:50:00+03:00,stop,,,,,,,ML Double Bottom-like,obv_slope_20=15.99 z=18.10 | log_return_sum_10=0.00586 z=1.43 | slope_pct_80=0.02311 z=1.67 | slope_pct_20=0.03063 z=1.04 | realized_vol_40=0.0009879 z=-0.53 | drawdown_from_high_50=0.0834 z=-0.98
1387,2026-06-03 10:00:00+03:00,298.25,0.1710948980786978,0.1710948980786978,299.92857142857144,297.24285714285713,1.6666666666666667,True,0.0,1403.0,2026-06-03 11:20:00+03:00,stop,,,,,,,ML Double Bottom-like,hmm_state_prob_2=0.04049 z=3581.79 | obv_slope_20=4.583 z=5.19 | slope_pct_80=0.01465 z=1.11 | atr_pct_change_5=0.4302 z=2.00 | realized_vol_40=0.001918 z=0.57 | log_return_sum_10=-0.0008379 z=-0.20
1418,2026-06-03 12:35:00+03:00,298.5,0.1710948980786978,0.1710948980786978,299.7857142857143,297.72857142857146,1.6666666666667158,True,0.0,1425.0,2026-06-03 13:10:00+03:00,target,,,,,,,ML Inverse H&S-like,obv_slope_20=2.215 z=2.52 | slope_pct_20=0.02198 z=0.77 | log_return_sum_10=0.001676 z=0.41 | realized_vol_40=0.001967 z=0.63 | slope_pct_80=-0.0006832 z=0.07 | atr_pct_change_5=-0.05263 z=-0.24
1474,2026-06-03 17:15:00+03:00,297.25,0.1710948980786978,0.1710948980786978,298.7857142857143,296.3285714285714,1.666666666666646,True,0.0,1483.0,2026-06-04 09:55:00+03:00,target,,,,,,,ML Bullish Reversal,obv_slope_20=-4.464 z=-5.04 | log_return_sum_10=-0.005034 z=-1.22 | slope_pct_20=-0.03263 z=-0.95 | hmm_state_prob_2=3.315e-06 z=0.27 | realized_vol_40=0.001118 z=-0.37 | slope_pct_80=0.0003736 z=0.14
1517,2026-06-04 12:45:00+03:00,298.5,0.1710948980786978,0.1710948980786978,299.5,297.9,1.6666666666666035,True,0.0,1521.0,2026-06-04 13:05:00+03:00,stop,,,,,,,ML Double Bottom-like,obv_slope_20=-2.026 z=-2.28 | log_return_sum_10=0.001676 z=0.41 | realized_vol_40=0.001916 z=0.57 | slope_pct_80=-0.004693 z=-0.20 | atr_pct_change_5=-0.1792 z=-0.83 | slope_pct_20=-0.0003778 z=0.07
1549,2026-06-04 15:25:00+03:00,299.75,0.1710948980786978,0.1710948980786978,301.92857142857144,298.4428571428571,1.666666666666652,True,0.0,1564.0,2026-06-04 16:40:00+03:00,stop,,,,,,,ML Bullish Reversal,obv_slope_20=11.69 z=13.23 | slope_pct_20=0.06854 z=2.24 | log_return_sum_10=0.005017 z=1.22 | hmm_state_prob_2=3.537e-06 z=0.29 | slope_pct_80=0.002278 z=0.27 | atr_pct_change_5=0.248 z=1.15
1580,2026-06-05 09:55:00+03:00,299.75,0.1710948980786978,0.1710948980786978,301.0,299.0,1.6666666666666667,True,0.0,1581.0,2026-06-05 10:00:00+03:00,stop,,,,,,,ML Double Bottom-like,hmm_state_prob_2=0.2984 z=26394.83 | log_return_sum_10=0.005017 z=1.22 | slope_pct_80=0.006062 z=0.53 | obv_slope_20=-0.1979 z=-0.21 | slope_pct_20=-0.004515 z=-0.06 | realized_vol_40=0.001363 z=-0.08
1627,2026-06-05 13:50:00+03:00,297.25,0.1710948980786978,0.1710948980786978,298.10714285714283,296.73571428571427,1.6666666666665562,True,0.0,1651.0,2026-06-05 15:50:00+03:00,stop,,,,,,,ML Double Bottom-like,obv_slope_20=-2.004 z=-2.26 | log_return_sum_10=-0.001681 z=-0.41 | slope_pct_80=-0.009283 z=-0.51 | slope_pct_20=-0.01372 z=-0.35 | realized_vol_40=0.001022 z=-0.49 | atr_pct_change_5=0.202 z=0.94
1677,2026-06-08 09:55:00+03:00,293.5,0.3383019706560566,0.1710948980786978,295.10714285714283,292.5357142857143,1.6666666666666274,True,0.0,1678.0,2026-06-08 10:00:00+03:00,stop,,,,,,,ML Bullish Reversal,hmm_state_prob_2=1 z=88454.68 | obv_slope_20=12.51 z=14.16 | log_return_sum_10=-0.008482 z=-2.06 | slope_pct_80=-0.01064 z=-0.60 | realized_vol_40=0.002257 z=0.97 | slope_pct_20=0.01146 z=0.44
1708,2026-06-08 12:30:00+03:00,294.75,0.1710948980786978,0.1710948980786978,296.07142857142856,293.95714285714286,1.6666666666666428,True,0.0,1728.0,2026-06-08 14:10:00+03:00,target,,,,,,,ML Double Bottom-like,obv_slope_20=-18.45 z=-20.85 | log_return_sum_10=-0.003387 z=-0.82 | slope_pct_20=-0.04171 z=-1.24 | realized_vol_40=0.002366 z=1.10 | slope_pct_80=-0.008038 z=-0.42 | drawdown_from_high_50=1.091 z=0.66
1739,2026-06-08 15:05:00+03:00,297.5,0.1710948980786978,0.1710948980786978,299.42857142857144,296.34285714285716,1.6666666666666994,True,0.0,,,,,,,,,,ML Bullish Reversal,obv_slope_20=8.577 z=9.71 | slope_pct_20=0.07809 z=2.54 | hmm_state_prob_2=5.563e-06 z=0.47 | log_return_sum_10=0.0008407 z=0.20 | slope_pct_80=0.001535 z=0.22 | realized_vol_40=0.001604 z=0.20
1795,2026-06-09 11:40:00+03:00,299.0,0.1710948980786978,0.1710948980786978,300.35714285714283,298.1857142857143,1.6666666666666898,True,0.0,1819.0,2026-06-09 13:40:00+03:00,stop,,,,,,,ML Double Bottom-like,obv_slope_20=1.689 z=1.92 | slope_pct_80=0.01353 z=1.03 | log_return_sum_10=0.001674 z=0.41 | slope_pct_20=0.01138 z=0.44 | realized_vol_40=0.001136 z=-0.35 | drawdown_from_high_50=0.1669 z=-0.84
1831,2026-06-09 14:40:00+03:00,297.25,0.1710948980786978,0.1710948980786978,298.2857142857143,296.62857142857143,1.6666666666666667,True,0.0,1840.0,2026-06-09 15:25:00+03:00,stop,,,,,,,ML Double Bottom-like,log_return_sum_10=-0.005034 z=-1.22 | obv_slope_20=-1.276 z=-1.43 | slope_pct_20=-0.02852 z=-0.82 | slope_pct_80=0.002334 z=0.28 | realized_vol_40=0.001024 z=-0.49 | atr_pct_change_5=0.162 z=0.75
1863,2026-06-09 17:20:00+03:00,297.5,0.1710948980786978,0.1710948980786978,299.39285714285717,296.3642857142857,1.6666666666666667,True,0.0,1868.0,2026-06-09 17:45:00+03:00,stop,,,,,,,ML Double Bottom-like,hmm_state_prob_2=4.952e-05 z=4.36 | obv_slope_20=-1.427 z=-1.60 | log_return_sum_10=0.002524 z=0.61 | slope_pct_20=0.03165 z=1.08 | slope_pct_80=-0.01173 z=-0.67 | realized_vol_40=0.001931 z=0.59
1910,2026-06-10 13:10:00+03:00,297.0,0.1710948980786978,0.1710948980786978,298.07142857142856,296.35714285714283,1.6666666666665781,True,0.0,1919.0,2026-06-10 13:55:00+03:00,target,,,,,,,ML Double Bottom-like,obv_slope_20=1.482 z=1.69 | slope_pct_20=0.01823 z=0.65 | log_return_sum_10=0.0008421 z=0.20 | slope_pct_80=7.301e-05 z=0.12 | atr_pct_change_5=-0.1162 z=-0.54 | hmm_state_prob_2=3.531e-11 z=-0.02
1944,2026-06-10 16:00:00+03:00,295.0,0.1710948980786978,0.1710948980786978,296.35714285714283,294.1857142857143,1.6666666666666898,True,0.0,1948.0,2026-06-10 16:20:00+03:00,stop,,,,,,,ML Double Bottom-like,obv_slope_20=2.344 z=2.66 | slope_pct_20=0.02173 z=0.76 | slope_pct_80=-0.008879 z=-0.48 | log_return_sum_10=-0.0008471 z=-0.21 | atr_pct_change_5=-0.1327 z=-0.62 | realized_vol_40=0.001626 z=0.23
1989,2026-06-11 11:40:00+03:00,296.75,0.1710948980786978,0.1710948980786978,297.7142857142857,296.1714285714286,1.6666666666666994,True,0.0,1997.0,2026-06-11 12:20:00+03:00,stop,,,,,,,ML Double Bottom-like,obv_slope_20=0.7936 z=0.91 | slope_pct_20=0.01267 z=0.48 | log_return_sum_10=-0.0008421 z=-0.20 | slope_pct_80=0.001684 z=0.23 | atr_pct_change_5=-0.2059 z=-0.96 | drawdown_from_high_50=0.2521 z=-0.70
2021,2026-06-11 14:20:00+03:00,296.5,0.1710948980786978,0.1710948980786978,297.17857142857144,296.09285714285716,1.6666666666667598,True,0.0,2026.0,2026-06-11 14:45:00+03:00,stop,,,,,,,ML Double Bottom-like,slope_pct_80=0.005452 z=0.49 | realized_vol_40=0.0007269 z=-0.84 | log_return_sum_10=0.0008435 z=0.21 | obv_slope_20=-0.249 z=-0.27 | slope_pct_20=0.003487 z=0.19 | atr_pct_change_5=0.1176 z=0.55
2058,2026-06-11 17:25:00+03:00,293.0,0.1710948980786978,0.1710948980786978,294.64285714285717,292.01428571428573,1.6666666666667243,True,0.0,2065.0,2026-06-12 09:55:00+03:00,target,,,,,,,ML Double Bottom-like,obv_slope_20=5.099 z=5.78 | slope_pct_80=-0.02039 z=-1.26 | slope_pct_20=0.02111 z=0.74 | log_return_sum_10=0.0008536 z=0.21 | atr_pct_change_5=0.1825 z=0.85 | realized_vol_40=0.001672 z=0.28
2118,2026-06-12 14:20:00+03:00,309.5,0.1710948980786978,0.1710948980786978,311.0,308.6,1.6666666666667087,True,0.0,2120.0,2026-06-12 14:30:00+03:00,stop,,,,,,,ML Bullish Reversal,slope_pct_80=0.09267 z=6.36 | log_return_sum_10=0.003236 z=0.79 | realized_vol_40=0.002454 z=1.21 | slope_pct_20=-0.01081 z=-0.26 | obv_slope_20=-0.1752 z=-0.19 | atr_pct_change_5=-0.047 z=-0.22
2155,2026-06-12 17:25:00+03:00,304.75,0.8223136498747551,0.1710948980786978,307.82142857142856,302.90714285714284,1.666666666666646,True,1.0,2161.0,2026-06-12 17:55:00+03:00,target,valley,2152.0,2026-06-12 17:10:00+03:00,2154.0,2026-06-12 17:20:00+03:00,3.0,ML Bullish Reversal,hmm_state_prob_2=1 z=88454.68 | log_return_sum_10=-0.008983 z=-2.18 | slope_pct_20=-0.1012 z=-3.11 | obv_slope_20=-1.573 z=-1.77 | realized_vol_40=0.002657 z=1.45 | slope_pct_80=-0.01003 z=-0.56
2198,2026-06-15 12:55:00+03:00,327.25,0.1710948980786978,0.1710948980786978,328.25,326.65,1.6666666666666035,True,0.0,2207.0,2026-06-15 13:40:00+03:00,stop,,,,,,,ML Double Bottom-like,slope_pct_80=0.1059 z=7.25 | realized_vol_40=0.01089 z=11.21 | log_return_sum_10=0.0007642 z=0.19 | slope_pct_20=-0.007754 z=-0.17 | obv_slope_20=0.1282 z=0.16 | atr_pct_change_5=-0.06667 z=-0.31
2242,2026-06-15 16:35:00+03:00,327.0,0.1710948980786978,0.1710948980786978,327.89285714285717,326.4642857142857,1.6666666666667374,True,0.0,2250.0,2026-06-15 17:15:00+03:00,stop,,,,,,,ML Bullish Reversal,slope_pct_20=0.008163 z=0.34 | realized_vol_40=0.001129 z=-0.36 | atr_pct_change_5=-0.1379 z=-0.64 | drawdown_from_high_50=0.3049 z=-0.62 | hmm_state_prob_2=1.372e-08 z=-0.02 | volume_ratio_20=1.259 z=0.57
