Date,hmm_state,hmm_state_prob_0,hmm_state_prob_1,hmm_state_prob_2,hmm_state_prob_3
2026-06-02 14:30:00+03:00,3.0,8.374847628794862e-09,4.242854519115653e-09,1.315953680524523e-14,0.9999999873834896
2026-06-02 14:35:00+03:00,3.0,1.4486384850486217e-09,3.25222758930052e-09,2.3064769319638494e-16,0.9999999952997314
2026-06-02 14:40:00+03:00,3.0,1.9643853402970597e-08,4.55380609802693e-09,2.1522419720237143e-13,0.9999999758038033
2026-06-02 14:45:00+03:00,3.0,7.867341057155389e-08,6.226926008109933e-09,7.092989133225564e-14,0.9999999151004921
2026-06-02 14:50:00+03:00,3.0,1.4583730331649312e-07,8.655233166384621e-09,4.844956553403515e-13,0.9999998455059659
2026-06-02 14:55:00+03:00,3.0,2.7942359912921385e-07,1.0569553106029881e-08,1.528340914387932e-12,0.9999997100058374
2026-06-02 15:00:00+03:00,3.0,1.169311352326767e-07,2.717760987125724e-08,3.89271343808017e-12,0.999999855888756
2026-06-02 15:05:00+03:00,3.0,1.673893930047401e-07,1.9576332471965107e-08,8.223201789861306e-13,0.9999998130333726
2026-06-02 15:10:00+03:00,3.0,3.412456067690974e-08,4.783965025414347e-08,2.699215076263141e-13,0.9999999180363408
2026-06-02 15:15:00+03:00,3.0,9.655717542428011e-11,4.926279258875542e-07,2.3240291104649656e-13,0.9999995072759097
2026-06-02 15:20:00+03:00,3.0,3.4251629937329566e-09,1.336277801682441e-08,5.844094275281082e-14,0.9999999832107279
2026-06-02 15:25:00+03:00,3.0,1.716576959309746e-09,9.178592488790506e-09,1.102179767284389e-14,0.9999999891042536
2026-06-02 15:30:00+03:00,3.0,2.535511838021989e-09,7.593247868185421e-09,9.306219854663696e-15,0.999999989871867
2026-06-02 15:35:00+03:00,3.0,9.210476922401755e-10,8.110036820027804e-09,1.7182619253715583e-15,0.9999999909705366
2026-06-02 15:40:00+03:00,3.0,9.198810457972657e-10,1.1657078747004856e-08,3.532941583387127e-13,0.9999999874235074
2026-06-02 15:45:00+03:00,3.0,1.4488211118427119e-09,7.729102565212498e-09,5.174623836410458e-14,0.9999999908213795
2026-06-02 15:50:00+03:00,3.0,1.0199643819149276e-09,1.023955892602818e-08,1.569327890548902e-12,0.9999999887404557
2026-06-02 15:55:00+03:00,3.0,5.400922431606035e-10,3.4728497966056304e-08,8.510692097284355e-12,0.9999999647225202
2026-06-02 16:00:00+03:00,3.0,1.0194593321060879e-09,2.6071941326557e-08,4.8111365694865166e-12,0.9999999729043342
2026-06-02 16:05:00+03:00,3.0,2.440128505119399e-09,1.8343409160652214e-07,2.8458291811268754e-08,0.9999997856685016
2026-06-02 16:10:00+03:00,3.0,4.7793348811164735e-09,2.6296129867875812e-08,1.8330939054267762e-09,0.9999999670908443
2026-06-02 16:15:00+03:00,3.0,6.76886624563871e-09,1.306667401051909e-08,2.867465879971028e-10,0.9999999798783394
2026-06-02 16:20:00+03:00,3.0,1.8187799198615778e-09,9.876956684809378e-09,2.866999140744755e-12,0.9999999883002603
2026-06-02 16:25:00+03:00,3.0,1.3168811121380794e-08,6.4726066523195185e-09,2.490929895922174e-13,0.9999999803585526
2026-06-02 16:30:00+03:00,3.0,0.0009763058105138604,1.7676780299942112e-08,8.957337570098772e-07,0.9990227807790317
2026-06-02 16:35:00+03:00,3.0,0.011211098934228236,2.2684772747149334e-08,3.617266329477491e-06,0.9887852611151827
2026-06-02 16:40:00+03:00,3.0,0.21902528360921938,2.5561042356266084e-08,2.1014489628245597e-05,0.7809536763414552
2026-06-02 16:45:00+03:00,0.0,0.5228866443830721,1.1327815229925718e-08,1.9943074808445153e-05,0.47709340121546173
2026-06-02 16:50:00+03:00,0.0,0.7443393409676513,5.5315846285552345e-09,2.2418653105199812e-05,0.2556382348462259
2026-06-02 16:55:00+03:00,0.0,0.910218185941015,3.13312256789941e-09,9.485494225705774e-05,0.08968695598245349
